,PL solar PV ground HMV vRES 2020,PL solar PV ground HMV vRES 2025,PL wind onshore HMV vRES 2025,PL wind onshore old HMV vRES 2025
378,0.0031817485830547875,0.0037482303332476274,0.3926602370959357,0.3888948643347779
379,0.0,0.0,0.35956151019809995,0.3579058590223929
380,0.0,0.0,0.33737091925688933,0.33884770548844945
381,0.0,0.0,0.31438736518955324,0.32002799409781146
382,0.0,0.0,0.2755297931198668,0.2885817094526128
383,0.0,0.0,0.2502203657389872,0.27040579184889957
384,0.0,0.0,0.23532699991987302,0.2569303313026588
385,0.0,0.0,0.23625555010835933,0.2560367361091088
386,0.0,0.0,0.24555780994475013,0.2569303313026588
387,0.0,0.0,0.2717662325814217,0.2821930154975122
388,0.0,0.0,0.2792982286987563,0.29132866272802993
389,0.011965445611103033,0.014066290957262473,0.2661300324745874,0.2821930154975122
390,0.09493906292690013,0.10951971166981544,0.22328357426207873,0.2506876831603327
391,0.21418419840866149,0.24105667643343434,0.2511537909679179,0.27492741729889303
392,0.3583922755413456,0.39273608478195254,0.31438736518955324,0.3097787887965445
393,0.4616886120113355,0.4972118806188725,0.42116983849622874,0.39379203616047737
394,0.48390549792908005,0.5192786147474092,0.3537571211959327,0.3256488710899558
395,0.5206892447682022,0.5555197676209853,0.3731477411403788,0.3464423538448302
396,0.5063211959380903,0.5414065218271048,0.35472375763789116,0.33884770548844945
397,0.4737822672939979,0.5092406976289224,0.32107277273587354,0.31536032283504345
398,0.38744339965121344,0.42244412296960415,0.27458844595021387,0.27855544755533646
399,0.2920440100276122,0.3238596953931115,0.23254317749458078,0.2435889944620273
400,0.16188527496003485,0.1841185461415492,0.18108184014834608,0.19411512266278477
401,0.05169665339340211,0.06021435489027758,0.14670582333872506,0.164696159079528
402,0.0031817485830547875,0.0037482303332476274,0.13057601072921993,0.14494519807323114
403,0.0,0.0,0.12432996620295395,0.13035730514393215
404,0.0,0.0,0.12076750108284166,0.11994171992468414
405,0.0,0.0,0.11809885148804908,0.11199828341069365
406,0.0,0.0,0.11010935596517131,0.10332935341418358
407,0.0,0.0,0.11898809666295217,0.09941277490282771
408,0.0,0.0,0.13415188221055444,0.10254484550119589
409,0.0,0.0,0.1323633370898316,0.10097761799129526
410,0.0,0.0,0.12254812426284224,0.10254484550119589
411,0.0,0.0,0.11898809666295217,0.10332935341418358
412,0.0,0.0,0.12432996620295395,0.09629024199019179
413,0.012766428135445426,0.015005054810906287,0.12432996620295395,0.09473255216602339
414,0.09073287360122073,0.10476396110806793,0.09332369074204024,0.07469956680224231
415,0.18475603836651647,0.20915570411277432,0.0635607102683064,0.04836842897479115
416,0.25870579174538577,0.28867870515242644,0.06878740697780852,0.05059677058851887
417,0.282729993896236,0.314070767352688,0.07489908320182484,0.06106663465688167
418,0.2697593804679552,0.30038750168244777,0.05227382994948225,0.046145452309287786
