dtime_utc,period_utc,dtime,period,business_date,publication_ts,publication_ts_utc,jg,pv,wi,demand,jga,jgm,jgo,jgm1,jgm2,jgw1,jgw2,jgz1,jgz2,jgz3,jnwrb,swm_p,swm_np
2025-02-05 14:30:00,14:15 - 14:30,2025-02-05 15:30:00,15:15 - 15:30,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14030.959,1441.484,1406.123,22491.107,,-8.873,,174.7,,13856.259,,,,,7670.588,327.123,453.712
2025-02-05 14:45:00,14:30 - 14:45,2025-02-05 15:45:00,15:30 - 15:45,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14530.238,1012.3,1420.409,22568.674,,-9.064,,174.3,,14355.938,,,,,7271.486,305.211,448.402
2025-02-05 15:00:00,14:45 - 15:00,2025-02-05 16:00:00,15:45 - 16:00,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,15044.346,643.382,1522.643,22507.898,,-8.949,,175.2,,14869.146,,,,,7046.24,-9.443,450.606
2025-02-05 15:15:00,15:00 - 15:15,2025-02-05 16:15:00,16:00 - 16:15,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14284.281,435.63,1487.763,22549.074,,-8.759,,227.5,,14056.781,,,,,6913.853,929.921,420.977
2025-02-05 15:30:00,15:15 - 15:30,2025-02-05 16:30:00,16:15 - 16:30,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14621.952,210.019,1541.073,22623.594,,-8.911,,214.5,,14407.452,,,,,6756.635,822.776,420.243
2025-02-05 15:45:00,15:30 - 15:45,2025-02-05 16:45:00,16:30 - 16:45,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14938.314,213.688,1701.627,22975.004,,-9.064,,215.4,,14722.914,,,,,6937.738,691.974,419.543
2025-02-05 16:00:00,15:45 - 16:00,2025-02-05 17:00:00,16:45 - 17:00,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,15243.995,184.045,1821.346,23164.508,,-8.911,,348.88,,14895.115,,,,,7061.353,332.724,558.448
2025-02-05 16:15:00,16:00 - 16:15,2025-02-05 17:15:00,17:00 - 17:15,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14984.201,0.0,1997.678,23467.227,,-8.759,,466.04,,14518.16,,,,,7245.368,617.908,622.809
2025-02-05 16:30:00,16:15 - 16:30,2025-02-05 17:30:00,17:15 - 17:30,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,15727.334,0.0,2111.391,23513.088,,-8.759,,585.704,,15141.63,,,,,7373.459,-202.715,619.468
2025-02-05 16:45:00,16:30 - 16:45,2025-02-05 17:45:00,17:30 - 17:45,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,15445.949,0.0,2226.121,23511.11,,-9.102,,560.058,,14885.891,,,,,7487.27,-53.184,622.476
2025-02-05 17:00:00,16:45 - 17:00,2025-02-05 18:00:00,17:45 - 18:00,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,15031.904,0.0,2407.036,23157.273,,-8.911,,498.237,,14533.667,,,,,7682.383,-234.572,686.47
2025-02-05 17:15:00,17:00 - 17:15,2025-02-05 18:15:00,18:00 - 18:15,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,15123.495,0.0,2528.082,23178.785,,-9.064,,517.96,,14605.535,,,,,7807.196,-454.609,729.968
2025-02-05 17:30:00,17:15 - 17:30,2025-02-05 18:30:00,18:15 - 18:30,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,15172.521,0.0,2569.979,23191.06,,-9.026,,501.482,,14671.039,,,,,7848.701,-566.246,733.909
2025-02-05 17:45:00,17:30 - 17:45,2025-02-05 18:45:00,18:30 - 18:45,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,15069.623,0.0,2651.65,23186.623,,-8.911,,536.779,,14532.844,,,,,7944.387,-548.481,732.806
2025-02-05 18:00:00,17:45 - 18:00,2025-02-05 19:00:00,18:45 - 19:00,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,15007.638,0.0,2792.641,23288.598,,-8.95,,461.12,,14546.518,,,,,8090.897,-409.365,594.378
2025-02-05 18:15:00,18:00 - 18:15,2025-02-05 19:15:00,19:00 - 19:15,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14869.873,0.0,2906.862,23209.781,,-9.14,,428.227,,14441.646,,,,,8135.304,-272.233,504.879
2025-02-05 18:30:00,18:15 - 18:30,2025-02-05 19:30:00,19:15 - 19:30,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14597.258,0.0,2950.849,23233.629,,-9.102,,410.284,,14186.974,,,,,8179.037,-23.878,505.713
2025-02-05 18:45:00,18:30 - 18:45,2025-02-05 19:45:00,19:30 - 19:45,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14447.199,0.0,3034.769,23172.102,,-9.102,,377.078,,14070.121,,,,,8259.416,-28.703,510.992
2025-02-05 19:00:00,18:45 - 19:00,2025-02-05 20:00:00,19:45 - 20:00,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14245.43,0.0,3009.674,22851.252,,-9.255,,377.289,,13868.141,,,,,8223.971,-120.324,512.129
2025-02-05 19:15:00,19:00 - 19:15,2025-02-05 20:15:00,20:00 - 20:15,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14573.721,0.0,3022.086,22717.338,,-9.064,,230.953,,14342.768,,,,,8151.123,-488.943,514.501
2025-02-05 19:30:00,19:15 - 19:30,2025-02-05 20:30:00,20:15 - 20:30,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14211.737,0.0,3000.81,22475.21,,-9.255,,0.0,,14211.737,,,,,8115.921,-355.329,515.537
2025-02-05 19:45:00,19:30 - 19:45,2025-02-05 20:45:00,20:30 - 20:45,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,13872.789,0.0,3028.911,22166.154,,-9.064,,0.0,,13872.789,,,,,8144.673,-346.018,518.475
2025-02-05 20:00:00,19:45 - 20:00,2025-02-05 21:00:00,20:45 - 21:00,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,13755.244,0.0,3069.572,21896.693,,-9.064,,0.0,,13755.244,,,,,8149.959,-498.316,515.37
2025-02-05 20:15:00,20:00 - 20:15,2025-02-05 21:15:00,21:00 - 21:15,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14509.355,0.0,3023.874,21592.91,,-9.102,,20.705,,14488.65,,,,,8071.505,-1491.126,519.478
2025-02-05 20:30:00,20:15 - 20:30,2025-02-05 21:30:00,21:15 - 21:30,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,14069.713,0.0,3000.869,20983.113,,-9.255,,20.739,,14048.975,,,,,8051.761,-1633.122,521.116
2025-02-05 20:45:00,20:30 - 20:45,2025-02-05 21:45:00,21:30 - 21:45,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,13574.471,0.0,2986.69,20575.37,,-9.102,,20.317,,13554.153,,,,,8025.956,-1530.145,524.091
2025-02-05 21:00:00,20:45 - 21:00,2025-02-05 22:00:00,21:45 - 22:00,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,12610.739,0.0,2964.662,19975.799,,-15.484,,20.757,,12589.982,,,,,7996.38,-1108.491,522.854
2025-02-05 21:15:00,21:00 - 21:15,2025-02-05 22:15:00,22:00 - 22:15,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,13540.215,0.0,2981.085,19819.074,,-15.293,,20.485,,13519.729,,,,,7996.797,-2215.126,520.882
2025-02-05 21:30:00,21:15 - 21:30,2025-02-05 22:30:00,22:15 - 22:30,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,13420.219,0.0,2993.854,19633.229,,-15.789,,0.0,,13420.219,,,,,7985.378,-2272.358,518.779
2025-02-05 21:45:00,21:30 - 21:45,2025-02-05 22:45:00,22:30 - 22:45,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,13072.293,0.0,2834.488,19083.975,,-15.484,,0.0,,13072.293,,,,,7831.09,-2307.141,521.618
2025-02-05 22:00:00,21:45 - 22:00,2025-02-05 23:00:00,22:45 - 23:00,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,12808.591,0.0,2719.725,18818.904,,-15.827,,0.0,,12808.591,,,,,7710.352,-2330.901,660.29
2025-02-05 22:15:00,22:00 - 22:15,2025-02-05 23:15:00,23:00 - 23:15,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,12797.236,0.0,2729.513,18546.906,,-15.751,,0.0,,12797.236,,,,,7702.527,-2801.297,879.892
2025-02-05 22:30:00,22:15 - 22:30,2025-02-05 23:30:00,23:15 - 23:30,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,12413.128,0.0,2766.458,18199.756,,-15.446,,0.0,,12413.128,,,,,7723.631,-2789.29,878.132
2025-02-05 22:45:00,22:30 - 22:45,2025-02-05 23:45:00,23:30 - 23:45,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,12118.163,0.0,2765.036,17939.154,,-15.484,,0.0,,12118.163,,,,,7716.88,-2748.869,877.166
2025-02-05 23:00:00,22:45 - 23:00,2025-02-06 00:00:00,23:45 - 24:00,2025-02-05,2026-01-18 02:27:29.057,2026-01-18 01:27:29.057,11911.044,0.0,2704.746,17803.781,,-15.484,,0.0,,11911.044,,,,,7648.922,-2614.537,879.238
2025-02-05 23:15:00,23:00 - 23:15,2025-02-06 00:15:00,00:00 - 00:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11733.958,0.0,2592.638,17346.463,,-285.734,,0.0,,11733.958,,,,,7519.721,-2489.714,876.132
2025-02-05 23:30:00,23:15 - 23:30,2025-02-06 00:30:00,00:15 - 00:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11711.765,0.0,2533.702,17252.324,,-348.76,,0.0,,11711.765,,,,,7456.635,-2439.142,872.826
2025-02-05 23:45:00,23:30 - 23:45,2025-02-06 00:45:00,00:30 - 00:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11714.354,0.0,2438.725,17056.934,,-484.147,,0.0,,11714.354,,,,,7349.665,-2382.067,872.529
2025-02-06 00:00:00,23:45 - 24:00,2025-02-06 01:00:00,00:45 - 01:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11912.91,0.0,2322.669,16821.445,,-674.847,,0.0,,11912.91,,,,,7212.802,-2495.749,872.43
2025-02-06 00:15:00,00:00 - 00:15,2025-02-06 01:15:00,01:00 - 01:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11943.629,0.0,2290.81,16855.254,,-837.368,,0.0,,11943.629,,,,,7164.324,-2274.521,870.39
2025-02-06 00:30:00,00:15 - 00:30,2025-02-06 01:30:00,01:15 - 01:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,12130.843,0.0,2293.067,16699.758,,-835.88,,0.0,,12130.843,,,,,7155.847,-2625.176,871.624
2025-02-06 00:45:00,00:30 - 00:45,2025-02-06 01:45:00,01:30 - 01:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,12056.54,0.0,2282.578,16663.848,,-701.912,,0.0,,12056.54,,,,,7129.613,-2687.388,873.493
2025-02-06 01:00:00,00:45 - 01:00,2025-02-06 02:00:00,01:45 - 02:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11963.866,0.0,2248.123,16602.018,,-700.808,,0.0,,11963.866,,,,,7077.946,-2621.845,873.358
2025-02-06 01:15:00,01:00 - 01:15,2025-02-06 02:15:00,02:00 - 02:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11961.095,0.0,2153.929,16459.154,,-702.078,,0.0,,11961.095,,,,,6971.107,-2632.396,873.827
2025-02-06 01:30:00,01:15 - 01:30,2025-02-06 02:30:00,02:15 - 02:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11948.349,0.0,2118.65,16417.258,,-701.935,,0.0,,11948.349,,,,,6913.292,-2602.366,870.318
2025-02-06 01:45:00,01:30 - 01:45,2025-02-06 02:45:00,02:30 - 02:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11963.735,0.0,2093.783,16472.762,,-702.288,,0.0,,11963.735,,,,,6905.081,-2551.548,868.78
2025-02-06 02:00:00,01:45 - 02:00,2025-02-06 03:00:00,02:45 - 03:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,12010.644,0.0,2009.196,16454.408,,-701.652,,0.0,,12010.644,,,,,6800.899,-2519.63,868.648
2025-02-06 02:15:00,02:00 - 02:15,2025-02-06 03:15:00,03:00 - 03:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11704.332,0.0,1970.347,16591.984,,-701.085,,0.0,,11704.332,,,,,6750.267,-2032.082,870.553
2025-02-06 02:30:00,02:15 - 02:30,2025-02-06 03:30:00,03:15 - 03:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11763.321,0.0,1885.222,16449.285,,-700.293,,0.0,,11763.321,,,,,6663.46,-2153.362,873.659
2025-02-06 02:45:00,02:30 - 02:45,2025-02-06 03:45:00,03:30 - 03:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11913.185,0.0,1891.399,16576.654,,-699.464,,0.0,,11913.185,,,,,6662.286,-2174.31,873.456
2025-02-06 03:00:00,02:45 - 03:00,2025-02-06 04:00:00,03:45 - 04:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11956.732,0.0,1832.142,16761.549,,-699.669,,0.0,,11956.732,,,,,6605.064,-1977.204,874.625
2025-02-06 03:15:00,03:00 - 03:15,2025-02-06 04:15:00,04:00 - 04:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11675.662,0.0,1770.669,16766.908,,-699.347,,0.0,,11675.662,,,,,6525.358,-1594.887,861.624
2025-02-06 03:30:00,03:15 - 03:30,2025-02-06 04:30:00,04:15 - 04:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11904.149,0.0,1739.208,16812.465,,-699.907,,0.0,,11904.149,,,,,6484.255,-1731.224,862.291
2025-02-06 03:45:00,03:30 - 03:45,2025-02-06 04:45:00,04:30 - 04:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11807.692,0.0,1690.048,17332.197,,-696.813,,0.0,,11807.692,,,,,6439.486,-1096.058,862.19
2025-02-06 04:00:00,03:45 - 04:00,2025-02-06 05:00:00,04:45 - 05:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11983.567,0.0,1613.561,17280.148,,-699.648,,0.0,,11983.567,,,,,6382.916,-1048.808,684.622
2025-02-06 04:15:00,04:00 - 04:15,2025-02-06 05:15:00,05:00 - 05:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,11928.341,0.0,1532.476,17662.21,,-440.187,,0.0,,11928.341,,,,,6307.435,-708.194,574.316
2025-02-06 04:30:00,04:15 - 04:30,2025-02-06 05:30:00,05:15 - 05:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,12262.647,0.0,1495.246,17992.205,,-439.281,,0.0,,12262.647,,,,,6284.277,-691.484,571.747
2025-02-06 04:45:00,04:30 - 04:45,2025-02-06 05:45:00,05:30 - 05:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13043.787,0.0,1407.901,18259.072,,-409.339,,0.0,,13043.787,,,,,6205.717,-1140.47,570.377
2025-02-06 05:00:00,04:45 - 05:00,2025-02-06 06:00:00,05:45 - 06:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13215.43,0.0,1329.264,18771.229,,-279.015,,0.0,,13215.43,,,,,6150.255,-948.582,669.441
2025-02-06 05:15:00,05:00 - 05:15,2025-02-06 06:15:00,06:00 - 06:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,12570.787,0.0,1220.901,20030.797,,-8.949,,0.0,,12570.787,,,,,6089.065,604.995,754.398
2025-02-06 05:30:00,05:15 - 05:30,2025-02-06 06:30:00,06:15 - 06:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13394.558,0.0,1175.29,20698.826,,-8.949,,0.0,,13394.558,,,,,6048.781,513.675,753.861
2025-02-06 05:45:00,05:30 - 05:45,2025-02-06 06:45:00,06:30 - 06:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13989.563,0.0,1087.194,21012.582,,-8.949,,0.0,,13989.563,,,,,5990.187,294.528,750.453
2025-02-06 06:00:00,05:45 - 06:00,2025-02-06 07:00:00,06:45 - 07:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14583.146,18.084,1035.226,21480.47,,-9.255,,76.194,,14506.952,,,,,5979.686,191.174,767.519
2025-02-06 06:15:00,06:00 - 06:15,2025-02-06 07:15:00,07:00 - 07:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13589.696,30.324,988.367,22128.139,,-397.507,,137.241,,13452.455,,,,,5984.306,2072.155,856.789
2025-02-06 06:30:00,06:15 - 06:30,2025-02-06 07:30:00,07:15 - 07:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13510.024,192.925,900.224,22431.66,,-9.255,,136.465,,13373.559,,,,,6066.025,2010.508,857.758
2025-02-06 06:45:00,06:30 - 06:45,2025-02-06 07:45:00,07:30 - 07:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14034.436,166.561,841.33,22632.896,,-8.606,,146.34,,13888.097,,,,,5978.384,1773.698,855.685
2025-02-06 07:00:00,06:45 - 07:00,2025-02-06 08:00:00,07:45 - 08:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14161.299,284.375,781.51,22908.197,,-9.102,,146.717,,14014.582,,,,,6043.085,1950.899,770.317
2025-02-06 07:15:00,07:00 - 07:15,2025-02-06 08:15:00,08:00 - 08:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13962.237,309.937,698.156,23108.252,,-8.949,,188.475,,13773.762,,,,,6026.186,2504.337,634.942
2025-02-06 07:30:00,07:15 - 07:30,2025-02-06 08:30:00,08:15 - 08:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14111.595,434.649,626.961,23133.959,,-8.606,,188.793,,13922.802,,,,,6056.289,2345.477,634.104
2025-02-06 07:45:00,07:30 - 07:45,2025-02-06 08:45:00,08:30 - 08:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14328.212,543.983,612.835,23458.398,,-4.284,,178.2,,14150.012,,,,,6159.015,2356.448,636.007
2025-02-06 08:00:00,07:45 - 08:00,2025-02-06 09:00:00,08:45 - 09:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14386.929,662.869,554.234,23605.404,,-4.322,,177.9,,14209.029,,,,,6200.989,2677.504,342.905
2025-02-06 08:15:00,08:00 - 08:15,2025-02-06 09:15:00,09:00 - 09:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14788.744,777.141,528.208,23703.117,,-4.322,,135.659,,14653.085,,,,,6177.463,2661.96,86.373
2025-02-06 08:30:00,08:15 - 08:30,2025-02-06 09:30:00,09:15 - 09:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14819.383,883.596,480.223,23690.637,,-4.36,,153.455,,14665.928,,,,,6252.781,2539.556,89.677
2025-02-06 08:45:00,08:30 - 08:45,2025-02-06 09:45:00,09:30 - 09:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14656.22,978.377,441.638,23669.908,,-4.36,,125.198,,14531.022,,,,,6318.173,2632.935,89.041
2025-02-06 09:00:00,08:45 - 09:00,2025-02-06 10:00:00,09:45 - 10:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14237.251,1121.892,417.778,23531.402,,-4.017,,125.519,,14111.733,,,,,6434.687,2747.733,94.549
2025-02-06 09:15:00,09:00 - 09:15,2025-02-06 10:15:00,10:00 - 10:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14547.402,1185.091,401.198,23294.018,,-4.208,,20.653,,14526.749,,,,,6428.786,1917.661,431.077
2025-02-06 09:30:00,09:15 - 09:30,2025-02-06 10:30:00,10:15 - 10:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14774.945,1241.239,406.902,23485.578,,-4.36,,0.0,,14774.945,,,,,6482.595,1830.081,433.517
2025-02-06 09:45:00,09:30 - 09:45,2025-02-06 10:45:00,10:30 - 10:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14706.977,1290.472,408.483,23773.447,,-4.017,,0.0,,14706.977,,,,,6526.073,2113.096,434.919
2025-02-06 10:00:00,09:45 - 10:00,2025-02-06 11:00:00,10:45 - 11:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14652.439,1386.833,420.622,23672.629,,-4.017,,0.0,,14652.439,,,,,6650.945,1955.541,438.421
2025-02-06 10:15:00,10:00 - 10:15,2025-02-06 11:15:00,11:00 - 11:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14364.765,1428.672,449.74,23794.809,,-4.055,,0.0,,14364.765,,,,,6716.897,2297.452,417.55
2025-02-06 10:30:00,10:15 - 10:30,2025-02-06 11:30:00,11:15 - 11:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14286.29,1424.824,476.122,23680.969,,-4.17,,0.0,,14286.29,,,,,6738.022,2279.139,420.289
2025-02-06 10:45:00,10:30 - 10:45,2025-02-06 11:45:00,11:30 - 11:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14235.457,1531.807,481.597,23769.273,,-4.17,,0.0,,14235.457,,,,,6862.483,2244.982,419.822
2025-02-06 11:00:00,10:45 - 11:00,2025-02-06 12:00:00,11:45 - 12:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14106.522,1560.126,481.643,23648.943,,-4.322,,0.0,,14106.522,,,,,6853.764,2304.152,410.227
2025-02-06 11:15:00,11:00 - 11:15,2025-02-06 12:15:00,12:00 - 12:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13711.597,1559.107,489.174,23817.44,,-4.322,,0.0,,13711.597,,,,,6854.201,2956.667,297.896
2025-02-06 11:30:00,11:15 - 11:30,2025-02-06 12:30:00,12:15 - 12:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13879.695,1600.059,509.245,23884.021,,-4.208,,0.0,,13879.695,,,,,6921.291,2806.383,298.161
2025-02-06 11:45:00,11:30 - 11:45,2025-02-06 12:45:00,12:30 - 12:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13909.453,1506.556,529.017,23639.441,,-4.36,,0.0,,13909.453,,,,,6853.968,2592.658,295.522
2025-02-06 12:00:00,11:45 - 12:00,2025-02-06 13:00:00,12:45 - 13:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14093.81,1573.181,534.283,23772.305,,-4.208,,0.0,,14093.81,,,,,6888.001,2474.451,319.549
2025-02-06 12:15:00,12:00 - 12:15,2025-02-06 13:15:00,13:00 - 13:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13716.063,1447.018,541.617,23883.537,,-4.17,,0.0,,13716.063,,,,,6785.959,3082.112,316.573
2025-02-06 12:30:00,12:15 - 12:30,2025-02-06 13:30:00,13:15 - 13:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13536.109,1414.981,561.075,23729.982,,-4.36,,0.0,,13536.109,,,,,6770.152,3105.942,315.74
2025-02-06 12:45:00,12:30 - 12:45,2025-02-06 13:45:00,13:30 - 13:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13229.48,1400.955,581.549,23591.533,,-4.36,,0.0,,13229.48,,,,,6782.281,3261.254,319.279
2025-02-06 13:00:00,12:45 - 13:00,2025-02-06 14:00:00,13:45 - 14:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13076.914,1319.571,532.417,23060.656,,-4.322,,133.0,,12943.914,,,,,6681.857,3000.682,311.825
2025-02-06 13:15:00,13:00 - 13:15,2025-02-06 14:15:00,14:00 - 14:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14078.708,1197.101,523.546,23360.13,,-4.36,,175.82,,13902.888,,,,,6582.803,2376.799,307.181
2025-02-06 13:30:00,13:15 - 13:30,2025-02-06 14:30:00,14:15 - 14:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14223.141,1074.423,501.898,23319.281,,-4.322,,174.55,,14048.591,,,,,6442.448,2341.865,307.75
2025-02-06 13:45:00,13:30 - 13:45,2025-02-06 14:45:00,14:30 - 14:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14222.42,1033.359,502.658,23401.418,,-4.017,,174.55,,14047.87,,,,,6401.066,2461.458,310.589
2025-02-06 14:00:00,13:45 - 14:00,2025-02-06 15:00:00,14:45 - 15:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14232.297,890.029,524.889,23314.416,,-4.17,,174.43,,14057.867,,,,,6317.505,2344.567,442.517
2025-02-06 14:15:00,14:00 - 14:15,2025-02-06 15:15:00,15:00 - 15:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14148.835,719.216,562.018,23240.299,,-4.208,,174.42,,13974.415,,,,,6245.81,2296.58,555.381
2025-02-06 14:30:00,14:15 - 14:30,2025-02-06 15:30:00,15:15 - 15:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13955.363,576.104,587.638,23298.365,,-4.055,,175.35,,13780.013,,,,,6137.402,2650.612,552.742
2025-02-06 14:45:00,14:30 - 14:45,2025-02-06 15:45:00,15:30 - 15:45,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14052.68,421.194,619.492,23140.637,,-4.017,,175.67,,13877.01,,,,,6019.65,2525.957,548.467
2025-02-06 15:00:00,14:45 - 15:00,2025-02-06 16:00:00,15:45 - 16:00,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14143.058,297.534,662.757,23146.02,,-4.208,,175.59,,13967.468,,,,,5921.874,2560.154,552.441
2025-02-06 15:15:00,15:00 - 15:15,2025-02-06 16:15:00,16:00 - 16:15,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,13940.423,224.67,691.135,23245.908,,-4.208,,175.66,,13764.763,,,,,5987.245,2720.1,580.648
2025-02-06 15:30:00,15:15 - 15:30,2025-02-06 16:30:00,16:15 - 16:30,2025-02-06,2026-01-18 02:27:31.564,2026-01-18 01:27:31.564,14055.952,208.585,749.427,23288.936,,-4.208,,175.67,,13880.282,,,,,6047.278,2616.736,578.777
