timestamp,load_actual,pv_total_mw,wi_total_mwh,solar_roof,solar_ground
2025-03-04 04:15,17138.67,0,5726.016,0,0
2025-03-04 04:30,17282.756,0,5611.379,0,0
2025-03-04 04:45,17607.326,0,5540.113,0,0
2025-03-04 05:00,18030.234,14.593,5577.531,7.2965,7.2965
2025-03-04 05:15,19319.13,60.937,5676.987,30.4685,30.4685
2025-03-04 05:30,19902.678,275.279,5707.609,137.6395,137.6395
2025-03-04 05:45,20130.73,276.969,5779.448,138.4845,138.4845
2025-03-04 06:00,20673.482,555.335,5808.054,277.6675,277.6675
2025-03-04 06:15,21279.766,963.533,5850.532,481.7665,481.7665
2025-03-04 06:30,21317.863,1472.549,5787.693,736.2745,736.2745
2025-03-04 06:45,21273.21,1957.489,5895.134,978.7445,978.7445
2025-03-04 07:00,21385.385,2629.3,5874.775,1314.65,1314.65
2025-03-04 07:15,21780.531,3238.01,5834.487,1619.005,1619.005
2025-03-04 07:30,21593.627,3971.786,5797.266,1985.893,1985.893
2025-03-04 07:45,21421.977,4616.446,5777.054,2308.223,2308.223
2025-03-04 08:00,21643.068,5461.816,5739.143,2730.908,2730.908
2025-03-04 08:15,21293.629,6145.686,5672.931,3072.843,3072.843
2025-03-04 08:30,21272.154,6850.909,5624.397,3425.4545,3425.4545
2025-03-04 08:45,21004.098,7439.591,5564.8,3719.7955,3719.7955
2025-03-04 09:00,20365.7,7983.695,5489.53,3991.8475,3991.8475
2025-03-04 09:15,20166.926,8603.679,5510.865,4301.8395,4301.8395
2025-03-04 09:30,20153.436,9136.688,5606.007,4568.344,4568.344
2025-03-04 09:45,19750.902,9081.674,5376.25,4540.837,4540.837
2025-03-04 10:00,20079.488,9796.933,5309.962,4898.4665,4898.4665
2025-03-04 10:15,19830.639,10197.415,3775.404,5098.7075,5098.7075
2025-03-04 10:30,19695.432,10453.395,3802.362,5226.6975,5226.6975
2025-03-04 10:45,19670.377,10487.038,3847.858,5243.519,5243.519
2025-03-04 11:00,19649.018,10329.683,3903.152,5164.8415,5164.8415
2025-03-04 11:15,19250.424,9931.373,3267.861,4965.6865,4965.6865
2025-03-04 11:30,19208.488,9763.309,3290.673,4881.6545,4881.6545
2025-03-04 11:45,19006.738,9502.246,3250.555,4751.123,4751.123
2025-03-04 12:00,19033.64,9342.97,3307.137,4671.485,4671.485
2025-03-04 12:15,19362.463,9174.523,3310.36,4587.2615,4587.2615
2025-03-04 12:30,19313.525,8956.697,3407.664,4478.3485,4478.3485
2025-03-04 12:45,19142.51,8638.771,3344.467,4319.3855,4319.3855
2025-03-04 13:00,18833.787,8309.203,3360.007,4154.6015,4154.6015
2025-03-04 13:15,19172.121,7971.918,3588.521,3985.959,3985.959
2025-03-04 13:30,19685.195,7664.699,3626.674,3832.3495,3832.3495
2025-03-04 13:45,19875.31,7145.268,3705.958,3572.634,3572.634
2025-03-04 14:00,19809.94,6584.718,3689.185,3292.359,3292.359
2025-03-04 14:15,20130.824,6000.265,4201.744,3000.1325,3000.1325
2025-03-04 14:30,20431.324,5315.623,4144.677,2657.8115,2657.8115
2025-03-04 14:45,20574.152,4762.001,4120.907,2381.0005,2381.0005
2025-03-04 15:00,20691.918,3956.125,4089.936,1978.0625,1978.0625
2025-03-04 15:15,21151.037,3113.754,5984.449,1556.877,1556.877
2025-03-04 15:30,20898.502,2180.127,5954.764,1090.0635,1090.0635
2025-03-04 15:45,21142.453,1442.753,5796.983,721.3765,721.3765
2025-03-04 16:00,21233.86,844.552,5739.229,422.276,422.276
2025-03-04 16:15,21310.406,438.946,5789.773,219.473,219.473
2025-03-04 16:30,21706.027,315.036,5868.496,157.518,157.518
2025-03-04 16:45,22030.643,203.611,5851.232,101.8055,101.8055
2025-03-04 17:00,21988.357,3,5864.568,1.5,1.5
2025-03-04 17:15,22120.533,0,5925.478,0,0
2025-03-04 17:30,22340.014,0,6037.595,0,0
2025-03-04 17:45,22635.727,0,6189.824,0,0
2025-03-04 18:00,22278.588,0,6324.142,0,0
2025-03-04 18:15,22377.682,0,6375.693,0,0
2025-03-04 18:30,22196.002,0,6345.664,0,0
2025-03-04 18:45,22154.941,0,6390.237,0,0
2025-03-04 19:00,22167.47,0,6423.086,0,0
2025-03-04 19:15,22079.41,0,6411.099,0,0
2025-03-04 19:30,21892.176,0,6467.691,0,0
2025-03-04 19:45,21753.604,0,6468.935,0,0
2025-03-04 20:00,21467.793,0,6411.966,0,0
2025-03-04 20:15,20985.738,0,6295.504,0,0
2025-03-04 20:30,20429.412,0,6269.025,0,0
2025-03-04 20:45,19970.465,0,6281.078,0,0
2025-03-04 21:00,19351.467,0,6196.044,0,0
2025-03-04 21:15,19245.068,0,6159.915,0,0
2025-03-04 21:30,19025.51,0,6163.041,0,0
2025-03-04 21:45,18575.662,0,6243.685,0,0
2025-03-04 22:00,18419.277,0,6250.503,0,0
2025-03-04 22:15,18023.645,0,6366.041,0,0
2025-03-04 22:30,17692.057,0,6324.17,0,0
2025-03-04 22:45,17383.025,0,6304.312,0,0
2025-03-04 23:00,16903.316,0,6250.285,0,0
2025-03-04 23:15,16859.6,0,6298.729,0,0
2025-03-04 23:30,16577.578,0,6373.428,0,0
2025-03-04 23:45,16675.23,0,6403.219,0,0
2025-03-05 00:00,16390.885,0,6390.294,0,0
2025-03-05 00:15,16420.727,0,6483.701,0,0
2025-03-05 00:30,16212.674,0,6510.955,0,0
2025-03-05 00:45,16049.856,0,6440.037,0,0
2025-03-05 01:00,15920.335,0,6459.942,0,0
2025-03-05 01:15,15846.741,0,6503.995,0,0
2025-03-05 01:30,15884.97,0,6561.769,0,0
2025-03-05 01:45,15875.597,0,6488.771,0,0
2025-03-05 02:00,16040.626,0,6475.773,0,0
2025-03-05 02:15,16026.057,0,6544.403,0,0
2025-03-05 02:30,16023.111,0,6526.137,0,0
2025-03-05 02:45,16071.043,0,6617.312,0,0
2025-03-05 03:00,16185.787,0,6679.939,0,0
2025-03-05 03:15,16323.39,0,6791.452,0,0
2025-03-05 03:30,16549.9,0,6883.652,0,0
2025-03-05 03:45,16742.871,0,6951.165,0,0
2025-03-05 04:00,16848.98,0,6975.236,0,0
2025-03-05 04:15,17243.252,0,6984.19,0,0
2025-03-05 04:30,17471.646,0,6930.598,0,0
2025-03-05 04:45,17764.256,0,6953.697,0,0
2025-03-05 05:00,18041.297,14.626,6970.227,7.313,7.313
2025-03-05 05:15,19353.557,171.42,7012.618,85.71,85.71
2025-03-05 05:30,19988.873,228.839,6972.189,114.4195,114.4195
2025-03-05 05:45,20183.49,445.62,7021.087,222.81,222.81
2025-03-05 06:00,20746.207,912.821,7060.72,456.4105,456.4105
2025-03-05 06:15,21345.74,1588.225,7126.041,794.1125,794.1125
2025-03-05 06:30,21617.178,2469.422,7139.05,1234.711,1234.711
2025-03-05 06:45,21511.621,3254.085,7055.176,1627.0425,1627.0425
2025-03-05 07:00,21560.615,4165.197,6956.512,2082.5985,2082.5985
2025-03-05 07:15,21644.31,5119.582,6923.849,2559.791,2559.791
2025-03-05 07:30,21472.086,5855.988,6747.402,2927.994,2927.994
2025-03-05 07:45,21269.787,6719.075,6565.944,3359.5375,3359.5375
2025-03-05 08:00,21416.195,7495.58,6445.195,3747.79,3747.79
2025-03-05 08:15,21094.025,8247.387,5379.443,4123.6935,4123.6935
2025-03-05 08:30,20812.592,8762.49,5236.041,4381.245,4381.245
2025-03-05 08:45,20529.979,9184.53,5163.19,4592.265,4592.265
2025-03-05 09:00,19872.293,8989.3,4484.059,4494.65,4494.65
2025-03-05 09:15,18190.562,8114.3,3904.074,4057.15,4057.15
2025-03-05 09:30,18332.883,8278.202,3958.034,4139.101,4139.101
2025-03-05 09:45,17994.518,8184.459,3905.546,4092.2295,4092.2295
2025-03-05 10:00,17985.064,8294.612,3917.989,4147.306,4147.306
2025-03-05 10:15,17720.428,8315.6,3908.179,4157.8,4157.8
2025-03-05 10:30,17929.752,8517.987,3860.701,4258.9935,4258.9935
2025-03-05 10:45,17782.957,8575.221,3759.887,4287.6105,4287.6105
2025-03-05 11:00,17561.38,8524.465,3769.173,4262.2325,4262.2325
2025-03-05 11:15,17997.182,8585.552,3852.088,4292.776,4292.776
2025-03-05 11:30,17854.678,8522.402,3849.964,4261.201,4261.201
2025-03-05 11:45,17847.39,8408.311,3831.155,4204.1555,4204.1555
2025-03-05 12:00,17999.014,8141.958,3843.21,4070.979,4070.979
2025-03-05 12:15,18444.518,7889.634,3985.576,3944.817,3944.817
2025-03-05 12:30,18224.951,7636.857,3965.763,3818.4285,3818.4285
2025-03-05 12:45,18140.072,7429.341,3985.936,3714.6705,3714.6705
2025-03-05 13:00,17893.723,7076.852,4059.864,3538.426,3538.426
2025-03-05 13:15,18417.588,6902.77,5080.63,3451.385,3451.385
2025-03-05 13:30,18811.596,6503.019,5167.861,3251.5095,3251.5095
2025-03-05 13:45,19193.246,6145.782,5179.771,3072.891,3072.891
2025-03-05 14:00,19170.797,5827.417,5092.816,2913.7085,2913.7085
2025-03-05 14:15,19638.203,5836.867,5893.61,2918.4335,2918.4335
2025-03-05 14:30,20075.324,5230.522,5931.962,2615.261,2615.261
2025-03-05 14:45,20374.441,4649.031,6012.378,2324.5155,2324.5155
2025-03-05 15:00,20442.89,3841.958,5923.24,1920.979,1920.979
2025-03-05 15:15,20536.871,3085.37,5856.595,1542.685,1542.685
2025-03-05 15:30,20436.482,2271.382,5813.87,1135.691,1135.691
2025-03-05 15:45,20856.889,1634.211,5866.773,817.1055,817.1055
2025-03-05 16:00,20586.307,1020.493,6018.847,510.2465,510.2465
2025-03-05 16:15,20797.137,496.732,6076.504,248.366,248.366
2025-03-05 16:30,21135.527,321.749,6210.664,160.8745,160.8745
2025-03-05 16:45,21375.986,196.852,6215.106,98.426,98.426
2025-03-05 17:00,21446.07,0,6348.473,0,0
2025-03-05 17:15,21591.006,0,6529.993,0,0
2025-03-05 17:30,21868.418,0,6686.583,0,0
2025-03-05 17:45,22236.326,0,6898.562,0,0
2025-03-05 18:00,22089.422,0,7096.566,0,0
2025-03-05 18:15,22165.268,0,7205.997,0,0
2025-03-05 18:30,22175.584,0,7264.175,0,0
2025-03-05 18:45,22149.15,0,7369.737,0,0
2025-03-05 19:00,22095.908,0,7446.229,0,0
2025-03-05 19:15,21988.771,0,7486.617,0,0
2025-03-05 19:30,21533.738,0,7430.793,0,0
2025-03-05 19:45,21503.766,0,7435.401,0,0
2025-03-05 20:00,21100.945,0,7439.983,0,0
2025-03-05 20:15,20825.877,0,7536.08,0,0
2025-03-05 20:30,20309.121,0,7532.807,0,0
2025-03-05 20:45,19648.443,0,7418.94,0,0
2025-03-05 21:00,18900.318,0,7432.374,0,0
2025-03-05 21:15,19011.7,0,7376.327,0,0
2025-03-05 21:30,18816.846,0,7340.718,0,0
2025-03-05 21:45,18652.285,0,7331.623,0,0
2025-03-05 22:00,18215.332,0,7222.781,0,0
2025-03-05 22:15,17832.52,0,7165.737,0,0
2025-03-05 22:30,17273.963,0,7065.632,0,0
2025-03-05 22:45,17364.322,0,7046.957,0,0
2025-03-05 23:00,16742.846,0,6973.725,0,0
2025-03-05 23:15,16316.944,0,6884.923,0,0
2025-03-05 23:30,16299.227,0,6820.52,0,0
2025-03-05 23:45,16086.893,0,6805.783,0,0
2025-03-06 00:00,15834.043,0,6809.042,0,0
2025-03-06 00:15,15995.848,0,6718.512,0,0
2025-03-06 00:30,15851.448,0,6668.504,0,0
2025-03-06 00:45,15553.899,0,6621.804,0,0
2025-03-06 01:00,15637.97,0,6583.768,0,0
2025-03-06 01:15,15640.495,0,6559.533,0,0
2025-03-06 01:30,15599.485,0,6459.974,0,0
2025-03-06 01:45,15619.881,0,6422.679,0,0
2025-03-06 02:00,15557.401,0,6324.666,0,0
2025-03-06 02:15,15730.796,0,6177.509,0,0
2025-03-06 02:30,15683.28,0,6136.547,0,0
2025-03-06 02:45,15628.265,0,6006.241,0,0
2025-03-06 03:00,15699.298,0,5904.843,0,0
2025-03-06 03:15,15862.335,0,5739.393,0,0
2025-03-06 03:30,16151.944,0,5625.903,0,0
2025-03-06 03:45,16341.534,0,5642.782,0,0
2025-03-06 04:00,16510.467,0,5527.695,0,0
2025-03-06 04:15,16974.129,0,5461.831,0,0
2025-03-06 04:30,17136.277,0,5360.112,0,0
2025-03-06 04:45,17384.268,0,5291.107,0,0
2025-03-06 05:00,17862.344,14.25,5185.313,7.125,7.125
2025-03-06 05:15,18997.494,84.096,5132.315,42.048,42.048
2025-03-06 05:30,19558.426,230.99,5132.464,115.495,115.495
2025-03-06 05:45,20128.77,521.121,5045.302,260.5605,260.5605
2025-03-06 06:00,20330.42,1135.899,4895.451,567.9495,567.9495
2025-03-06 06:15,21027.793,1925.088,4761.957,962.544,962.544
2025-03-06 06:30,21154.234,2827.597,4596.749,1413.7985,1413.7985
2025-03-06 06:45,21124.422,3796.465,4454.397,1898.2325,1898.2325
2025-03-06 07:00,20972.775,4785.738,4263.215,2392.869,2392.869
2025-03-06 07:15,21305.275,5770.872,3952.826,2885.436,2885.436
2025-03-06 07:30,21095.105,6629.725,3571.846,3314.8625,3314.8625
2025-03-06 07:45,20833.693,7457.155,3091.726,3728.5775,3728.5775
2025-03-06 08:00,20778.535,8218.83,2652.515,4109.415,4109.415
2025-03-06 08:15,20569.58,8830.273,2212.099,4415.1365,4415.1365
2025-03-06 08:30,20380.084,9373.718,1920.958,4686.859,4686.859
2025-03-06 08:45,20093.156,9924.268,1715.744,4962.134,4962.134
2025-03-06 09:00,19519.24,10350.747,1545.283,5175.3735,5175.3735
2025-03-06 09:15,19113.197,10592.663,1432.176,5296.3315,5296.3315
2025-03-06 09:30,19225.588,10874.836,1415.277,5437.418,5437.418
2025-03-06 09:45,19249.75,11210.403,1417.728,5605.2015,5605.2015
2025-03-06 10:00,19070.12,11245.198,1453.536,5622.599,5622.599
2025-03-06 10:15,18488.955,10970.113,1471.289,5485.0565,5485.0565
2025-03-06 10:30,18308.955,11029.504,1565.729,5514.752,5514.752
2025-03-06 10:45,18476.904,11196.651,1659.457,5598.3255,5598.3255
2025-03-06 11:00,18701.092,11516.839,1762.544,5758.4195,5758.4195
2025-03-06 11:15,17984.957,10399.622,1833.373,5199.811,5199.811
2025-03-06 11:30,17840.338,10216.152,1849.585,5108.076,5108.076
2025-03-06 11:45,17882.906,10114.957,1892.378,5057.4785,5057.4785
2025-03-06 12:00,17933.258,9902.753,1937.209,4951.3765,4951.3765
2025-03-06 12:15,18355.492,9827.778,1935.905,4913.889,4913.889
2025-03-06 12:30,18266.527,9539.922,1955.766,4769.961,4769.961
2025-03-06 12:45,18159.133,9302.194,1888.55,4651.097,4651.097
2025-03-06 13:00,17881.402,9117.113,1909.603,4558.5565,4558.5565
2025-03-06 13:15,18483.512,8857.248,1805.017,4428.624,4428.624
2025-03-06 13:30,18848.785,8428.644,1860.636,4214.322,4214.322
2025-03-06 13:45,19232.227,8038.048,1810.757,4019.024,4019.024
2025-03-06 14:00,18954.156,7353.019,1796.669,3676.5095,3676.5095
2025-03-06 14:15,19575.164,6903.779,1752.334,3451.8895,3451.8895
2025-03-06 14:30,19770.215,6093.07,1656.789,3046.535,3046.535
2025-03-06 14:45,20037.883,5333.112,1620.978,2666.556,2666.556
2025-03-06 15:00,20056.455,4391.682,1512.858,2195.841,2195.841
2025-03-06 15:15,20439.678,3562.873,1489.833,1781.4365,1781.4365
2025-03-06 15:30,20587.281,2538.681,1485.599,1269.3405,1269.3405
2025-03-06 15:45,20678.863,1772.836,1495.2,886.418,886.418
2025-03-06 16:00,20691.002,1057.962,1601.168,528.981,528.981
2025-03-06 16:15,20738.121,462.944,1714.986,231.472,231.472
2025-03-06 16:30,21016.44,299.19,1811.303,149.595,149.595
2025-03-06 16:45,21300.688,190.615,1975.711,95.3075,95.3075
2025-03-06 17:00,21248.793,0,2041.001,0,0
2025-03-06 17:15,21472.219,0,2290.15,0,0
2025-03-06 17:30,21672.678,0,2574.258,0,0
2025-03-06 17:45,21885.516,0,2841.835,0,0
2025-03-06 18:00,21750.258,0,3029.647,0,0
2025-03-06 18:15,21772.2,0,3212.322,0,0
2025-03-06 18:30,21865.367,0,3263.453,0,0
2025-03-06 18:45,21816.096,0,3280.908,0,0
2025-03-06 19:00,21601.568,0,3280.785,0,0
2025-03-06 19:15,21495.238,0,3270.757,0,0
2025-03-06 19:30,21261.996,0,3287.332,0,0
2025-03-06 19:45,21018.342,0,3312.311,0,0
2025-03-06 20:00,20729.633,0,3271.275,0,0
2025-03-06 20:15,20417.553,0,3344.616,0,0
2025-03-06 20:30,20001.117,0,3337.142,0,0
2025-03-06 20:45,19473.395,0,3365.011,0,0
2025-03-06 21:00,18890.215,0,3366.837,0,0
2025-03-06 21:15,18760.71,0,3261.187,0,0
2025-03-06 21:30,18451.012,0,3226.142,0,0
2025-03-06 21:45,18271.402,0,3157.313,0,0
2025-03-06 22:00,18157.713,0,3085.302,0,0
2025-03-06 22:15,17580.734,0,3021.46,0,0
2025-03-06 22:30,17274.404,0,2993.403,0,0
2025-03-06 22:45,17189.031,0,2919.329,0,0
2025-03-06 23:00,16594.777,0,2836.179,0,0
2025-03-06 23:15,16583.436,0,2832.633,0,0
2025-03-06 23:30,16345.276,0,2670.003,0,0
2025-03-06 23:45,16240.979,0,2618.974,0,0
2025-03-07 00:00,16239.892,0,2505.043,0,0
2025-03-07 00:15,16018.628,0,2373.771,0,0
2025-03-07 00:30,15958.144,0,2344.233,0,0
2025-03-07 00:45,15791.032,0,2212.904,0,0
2025-03-07 01:00,15804.709,0,2087.064,0,0
2025-03-07 01:15,15708.207,0,1911.914,0,0
2025-03-07 01:30,15594.186,0,1806.027,0,0
2025-03-07 01:45,15779.977,0,1700.084,0,0
2025-03-07 02:00,15844.683,0,1620.782,0,0
2025-03-07 02:15,15754.723,0,1539.759,0,0
2025-03-07 02:30,16093.963,0,1475.524,0,0
2025-03-07 02:45,16006,0,1416.238,0,0
2025-03-07 03:00,16033.48,0,1380.447,0,0
2025-03-07 03:15,16309.519,0,1333.246,0,0
2025-03-07 03:30,16562.494,0,1292.785,0,0
2025-03-07 03:45,16717.922,0,1277.644,0,0
2025-03-07 04:00,16630.7,0,1201.92,0,0
2025-03-07 04:15,17163.955,0,1165.842,0,0
2025-03-07 04:30,17332.793,0,1087.262,0,0
2025-03-07 04:45,17649.018,0,1013.166,0,0
2025-03-07 05:00,18070.178,26.938,1005.075,13.469,13.469
2025-03-07 05:15,19222.678,90.307,971.413,45.1535,45.1535
2025-03-07 05:30,19611.004,274.767,935.95,137.3835,137.3835
2025-03-07 05:45,20127.988,590.408,893.099,295.204,295.204
2025-03-07 06:00,20557.58,1088.362,848.11,544.181,544.181
2025-03-07 06:15,21023.178,1745.419,819.201,872.7095,872.7095
2025-03-07 06:30,21051.846,2410.272,790.174,1205.136,1205.136
2025-03-07 06:45,21092.654,3147.682,767.207,1573.841,1573.841
2025-03-07 07:00,21287.908,3934.298,767.397,1967.149,1967.149
2025-03-07 07:15,21280.152,4772.771,743.865,2386.3855,2386.3855
2025-03-07 07:30,21258.373,5525.133,665.45,2762.5665,2762.5665
2025-03-07 07:45,21073.057,6224.788,593.972,3112.394,3112.394
2025-03-07 08:00,20965.373,6812.394,516.808,3406.197,3406.197
2025-03-07 08:15,20936.043,7445.859,432.233,3722.9295,3722.9295
2025-03-07 08:30,20495.688,7819.459,337.197,3909.7295,3909.7295
2025-03-07 08:45,20118.684,8296.396,238.113,4148.198,4148.198
2025-03-07 09:00,19720.68,8568.68,185.987,4284.34,4284.34
2025-03-07 09:15,19395.002,8761.068,169.388,4380.534,4380.534
2025-03-07 09:30,19262.02,9144.414,131.622,4572.207,4572.207
2025-03-07 09:45,19449.734,9443.731,118.364,4721.8655,4721.8655
2025-03-07 10:00,19481.906,9606.026,131.15,4803.013,4803.013
2025-03-07 10:15,19226.072,9689.84,122.222,4844.92,4844.92
2025-03-07 10:30,19364.736,10033.364,136.453,5016.682,5016.682
2025-03-07 10:45,19518.504,10085.361,142.372,5042.6805,5042.6805
2025-03-07 11:00,19169.316,9942.476,142.862,4971.238,4971.238
2025-03-07 11:15,19306.328,9972.742,145.891,4986.371,4986.371
2025-03-07 11:30,19157.775,9999.941,146.058,4999.9705,4999.9705
2025-03-07 11:45,19179.693,9718.709,134.77,4859.3545,4859.3545
2025-03-07 12:00,19194.525,9671.667,142.472,4835.8335,4835.8335
2025-03-07 12:15,19314.668,9183.224,149.879,4591.612,4591.612
2025-03-07 12:30,19334.85,9021.147,177.552,4510.5735,4510.5735
2025-03-07 12:45,19305.746,8965.984,180.792,4482.992,4482.992
2025-03-07 13:00,18702.432,8439.561,174.453,4219.7805,4219.7805
2025-03-07 13:15,19121.447,8210.019,170.699,4105.0095,4105.0095
2025-03-07 13:30,19612.986,7947.72,152.024,3973.86,3973.86
2025-03-07 13:45,19816.736,7514.555,149.047,3757.2775,3757.2775
2025-03-07 14:00,19775.025,6980.265,133.559,3490.1325,3490.1325
2025-03-07 14:15,20024.809,6275.607,125.132,3137.8035,3137.8035
2025-03-07 14:30,20074.598,5531.454,124.846,2765.727,2765.727
2025-03-07 14:45,20140.77,4796.671,107.615,2398.3355,2398.3355
2025-03-07 15:00,20219.943,3933.793,106.73,1966.8965,1966.8965
2025-03-07 15:15,20552.445,3215.875,104.866,1607.9375,1607.9375
2025-03-07 15:30,20603.479,2369.614,109.647,1184.807,1184.807
2025-03-07 15:45,20677.766,1656.087,114.7,828.0435,828.0435
2025-03-07 16:00,20467.566,947.276,116.496,473.638,473.638
2025-03-07 16:15,20692.98,572.242,143.345,286.121,286.121
2025-03-07 16:30,21032.816,317.246,175.984,158.623,158.623
2025-03-07 16:45,21277.178,181.207,209.174,90.6035,90.6035
2025-03-07 17:00,21389.613,0,248.344,0,0
2025-03-07 17:15,21668.836,0,287.514,0,0
2025-03-07 17:30,21938.992,0,350.315,0,0
2025-03-07 17:45,22054.273,0,433.618,0,0
2025-03-07 18:00,21972.713,0,487.121,0,0
2025-03-07 18:15,21856.082,0,541.352,0,0
2025-03-07 18:30,21905.617,0,606.114,0,0
2025-03-07 18:45,21784.854,0,615.346,0,0
2025-03-07 19:00,21710.951,0,624.017,0,0
2025-03-07 19:15,21569.44,0,638.965,0,0
2025-03-07 19:30,21355.277,0,638.989,0,0
2025-03-07 19:45,21078.19,0,651.072,0,0
2025-03-07 20:00,20876.621,0,656.068,0,0
2025-03-07 20:15,20520.6,0,670.44,0,0
2025-03-07 20:30,19990.564,0,677.166,0,0
2025-03-07 20:45,19504.521,0,672.503,0,0
2025-03-07 21:00,18835.979,0,658.539,0,0
2025-03-07 21:15,18894.725,0,662.216,0,0
2025-03-07 21:30,18777.527,0,640.103,0,0
2025-03-07 21:45,18300.07,0,592.998,0,0
2025-03-07 22:00,18148.629,0,579.834,0,0
2025-03-07 22:15,17794.418,0,563.957,0,0
2025-03-07 22:30,17343.662,0,526.511,0,0
2025-03-07 22:45,17195.098,0,512.156,0,0
2025-03-07 23:00,16977.084,0,499.277,0,0
2025-03-07 23:15,16712.96,0,501.059,0,0
2025-03-07 23:30,16547.158,0,500.855,0,0
2025-03-07 23:45,16309.357,0,489.959,0,0
2025-03-08 00:00,16211.117,0,476.931,0,0
2025-03-08 00:15,16143.671,0,478.786,0,0
2025-03-08 00:30,16048.849,0,471.719,0,0
2025-03-08 00:45,15831.825,0,445.256,0,0
2025-03-08 01:00,15576.525,0,430.447,0,0
2025-03-08 01:15,15579.357,0,423.699,0,0
2025-03-08 01:30,15693.366,0,410.677,0,0
2025-03-08 01:45,15434.673,0,395.356,0,0
2025-03-08 02:00,15626.309,0,401.549,0,0
2025-03-08 02:15,15700.406,0,388.385,0,0
2025-03-08 02:30,15608.621,0,390.987,0,0
2025-03-08 02:45,15633.727,0,404.443,0,0
2025-03-08 03:00,15653.215,0,411.249,0,0
2025-03-08 03:15,15656.454,0,402.236,0,0
2025-03-08 03:30,15664.371,0,401.247,0,0
2025-03-08 03:45,15791.325,0,410.732,0,0
2025-03-08 04:00,15948.951,0,443.869,0,0
2025-03-08 04:15,16011.697,0,482.874,0,0
2025-03-08 04:30,16093.813,0,507.796,0,0
2025-03-08 04:45,16012.797,0,512.627,0,0
2025-03-08 05:00,15875.661,17.017,478.745,8.5085,8.5085
2025-03-08 05:15,16234.614,202.575,459.584,101.2875,101.2875
2025-03-08 05:30,16511.09,319.657,449.247,159.8285,159.8285
2025-03-08 05:45,16522.598,685.147,445.69,342.5735,342.5735
2025-03-08 06:00,17080.98,1267.196,454.492,633.598,633.598
2025-03-08 06:15,17403.465,1987.239,484.773,993.6195,993.6195
2025-03-08 06:30,17401.055,2801.224,500.48,1400.612,1400.612
2025-03-08 06:45,17554.08,3575.395,545.09,1787.6975,1787.6975
2025-03-08 07:00,17595.521,4521.54,548.967,2260.77,2260.77
2025-03-08 07:15,17818.191,5448.828,554.779,2724.414,2724.414
2025-03-08 07:30,17642.857,6309.026,552.123,3154.513,3154.513
2025-03-08 07:45,17709.916,7105.913,544.034,3552.9565,3552.9565
2025-03-08 08:00,17660.844,7751.849,518.988,3875.9245,3875.9245
2025-03-08 08:15,17669.176,8350.999,461.493,4175.4995,4175.4995
2025-03-08 08:30,17737.432,8951.674,377.917,4475.837,4475.837
2025-03-08 08:45,17337.936,9423.257,301.563,4711.6285,4711.6285
2025-03-08 09:00,17265.412,9890.92,251.2,4945.46,4945.46
2025-03-08 09:15,17191.18,10317.068,204.195,5158.534,5158.534
2025-03-08 09:30,17096.822,10595.22,186.542,5297.61,5297.61
2025-03-08 09:45,17070.252,10751.699,170.518,5375.8495,5375.8495
2025-03-08 10:00,16900.197,10880.704,189.496,5440.352,5440.352
2025-03-08 10:15,16513.4,10010.513,204.212,5005.2565,5005.2565
2025-03-08 10:30,16342.45,10102.433,234.779,5051.2165,5051.2165
2025-03-08 10:45,16360.395,10102.03,256.105,5051.015,5051.015
2025-03-08 11:00,16431.113,10345.722,267.712,5172.861,5172.861
2025-03-08 11:15,16384.398,10128.64,286.377,5064.32,5064.32
2025-03-08 11:30,16464.6,9930.063,289.401,4965.0315,4965.0315
2025-03-08 11:45,16526.104,9776.899,274.781,4888.4495,4888.4495
2025-03-08 12:00,16412.031,9604.841,275.581,4802.4205,4802.4205
2025-03-08 12:15,16517.428,9346.311,282.551,4673.1555,4673.1555
2025-03-08 12:30,16463.197,9126.746,288.144,4563.373,4563.373
2025-03-08 12:45,16369.831,8874.459,300.143,4437.2295,4437.2295
2025-03-08 13:00,16197.643,8554.891,306.207,4277.4455,4277.4455
2025-03-08 13:15,16442.414,8736.378,329.463,4368.189,4368.189
2025-03-08 13:30,16569.564,8303.506,333.598,4151.753,4151.753
2025-03-08 13:45,16738.938,7818.7,354.446,3909.35,3909.35
2025-03-08 14:00,16703.617,7239.58,386.781,3619.79,3619.79
2025-03-08 14:15,16629.56,6387.432,399.357,3193.716,3193.716
2025-03-08 14:30,16901.275,5627.005,445.496,2813.5025,2813.5025
2025-03-08 14:45,17002.06,4859.549,498.82,2429.7745,2429.7745
2025-03-08 15:00,17139.16,3901.176,580.383,1950.588,1950.588
2025-03-08 15:15,17223.135,2971.233,667.769,1485.6165,1485.6165
2025-03-08 15:30,17475.422,2316.025,770.623,1158.0125,1158.0125
2025-03-08 15:45,17506.352,1567.368,877.356,783.684,783.684
2025-03-08 16:00,17385.861,885.792,975.531,442.896,442.896
2025-03-08 16:15,17717.904,499.374,1173.98,249.687,249.687
2025-03-08 16:30,17719.832,251.638,1377.002,125.819,125.819
2025-03-08 16:45,18243.076,99.666,1587.086,49.833,49.833
2025-03-08 17:00,18624.387,0,1785.421,0,0
2025-03-08 17:15,18757.555,0,1990.373,0,0
2025-03-08 17:30,18780.043,0,2122.531,0,0
2025-03-08 17:45,18969.564,0,2248.054,0,0
